EmployeeID,Department,JobRole,JobLevel,ManagerID,LocationType,Age,Gender,EducationLevel,YearsAtCompany,YearsSinceLastPromotion,PerformanceRating,HistoricalRatingAvg,CalibrationAdjustedFlag,SelfRating,PeerAvgRating,SubordinateAvgRating,Overall360Score,SelfOtherGap,Leadership360,Collaboration360,OKRCompletionPct,NumOKRsAssigned,WeightedGoalAttainment,EngagementScore,JobSatisfaction,WorkLifeBalanceRating,BurnoutRisk,TrainingHoursLastYear,OvertimeHoursMonthly,AbsenteeismDays,AvgMonthlyHours,ProjectsHandled,PercentSalaryHikeLast,BonusPayoutPct,HighPotentialFlag,PIPHistoryFlag,HighPerformer,PerformanceTrend,SelfOtherGapBucket,OKREfficiencyScore,Rating360Variance,WorkloadRatio,WorkloadZone,TenureBucket,PromotionLagFlag,BurnoutWorkloadIndex,TrainingEfficiency,LeadershipGap,PromotionReadinessScore,ReadinessCategory,EngagementPerfAlignment,EngagementPerfQuadrant,ReportMonth
EMP00058,Engineering,Data Engineer,M1,MGR0174,Hybrid,42,Male,Bachelor's,3.5,2.3,2.0,1.74,0,2.18,1.99,1.34,1.84,0.19,2.2,1.45,62.5,8,69.8,47.0,3.1,1.92,Medium,14,21.4,0,167,10,6.8,0.18,0,1,0,0.26,Aligned,8.32,0.44,0.903,Optimal,3-7yr,0,0.36,0.0186,0.36,0.311,Not Yet Ready,0.11,Needs Support (Low Eng + Low Perf),2024-10
EMP00059,HR,HR Business Partner,IC2,MGR0036,Hybrid,43,Female,Bachelor's,1.4,0.6,2.0,1.79,0,1.5,1.49,1.34,1.84,0.01,1.55,1.34,65.4,4,55.6,77.3,1.68,3.44,Low,0,16.2,3,174,5,5.0,0.55,0,1,0,0.21,Aligned,16.08,0.09,1.036,Optimal,1-3yr,0,0.151,0.21,-0.29,0.256,Not Yet Ready,0.184,Coachable (High Eng + Low Perf),2024-10
EMP00060,Marketing,Marketing Analyst,IC2,MGR0010,On-Site,39,Female,Master's,9.4,6.4,2.5,2.42,0,3.35,2.29,1.34,2.79,1.06,2.15,2.14,64.2,6,64.2,36.1,1.7,3.46,Medium,0,18.7,5,172,7,1.7,0.2,0,0,0,0.08,Significant Inflation,10.87,1.006,1.024,Optimal,7+yr,0,0.381,0.08,-0.64,0.475,Development Needed,0.11,Needs Support (Low Eng + Low Perf),2024-10
EMP00061,HR,HR Business Partner,M1,MGR0078,Remote,26,Female,PhD,2.1,1.9,2.0,1.92,0,1.73,1.47,1.95,1.72,0.26,1.45,1.18,61.3,7,55.3,41.3,2.46,3.94,Medium,3,21.3,4,195,7,2.9,0.44,0,0,0,0.08,Aligned,8.91,0.24,1.054,Optimal,1-3yr,0,0.407,0.0267,-0.27,0.27,Not Yet Ready,0.089,Needs Support (Low Eng + Low Perf),2024-10
EMP00062,Product,Product Manager,M2,MGR0135,On-Site,48,Male,Bachelor's,0.9,0.8,1.1,1.0,0,1.5,1.15,1.14,1.26,0.35,1.0,1.0,55.3,8,54.2,31.9,2.0,1.83,High,0,43.1,4,202,7,0.0,0.16,0,1,0,0.0,Aligned,6.81,0.205,1.036,Optimal,0-1yr,0,0.631,0.0,-0.26,0.124,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP00063,Marketing,Content Strategist,Director,MGR0140,Hybrid,46,Male,Bachelor's,3.2,1.4,2.4,2.41,0,2.92,2.34,2.33,2.53,0.58,1.8,1.99,76.9,8,76.7,52.4,4.56,3.6,Medium,13,23.4,2,160,11,6.4,0.38,0,0,0,0.09,Slight Inflation,9.5,0.338,0.762,Under-Utilized,3-7yr,0,0.36,0.0069,-0.73,0.39,Development Needed,0.166,Needs Support (Low Eng + Low Perf),2024-10
EMP00064,Engineering,Software Engineer,IC3,MGR0086,Hybrid,35,Male,Bachelor's,6.3,2.5,4.4,4.61,0,4.77,3.56,2.33,4.21,1.21,3.42,2.78,92.5,5,83.7,87.5,4.31,3.54,Medium,45,54.3,2,219,8,9.8,1.14,1,0,1,-0.11,Significant Inflation,18.7,1.22,1.251,Stretched,3-7yr,0,0.577,-0.0024,-0.79,0.872,Ready Now,0.792,Star (High Eng + High Perf),2024-10
EMP00065,Product,Product Manager,IC2,MGR0176,Hybrid,23,Female,Master's,0.5,0.3,3.3,3.42,0,3.58,3.76,2.33,3.7,-0.18,2.8,3.23,68.6,4,58.8,59.5,2.88,3.48,Medium,23,33.0,2,189,4,4.9,0.74,0,0,0,0.08,Aligned,17.27,0.779,1.125,Optimal,0-1yr,0,0.468,0.0035,-0.9,0.455,Development Needed,0.353,Star (High Eng + High Perf),2024-10
EMP00066,Sales,Sales Development Rep,M1,MGR0165,Hybrid,22,Female,Master's,2.8,1.8,4.5,4.44,0,4.98,3.99,3.82,4.26,0.99,3.74,3.64,83.6,8,72.4,89.6,3.43,1.18,Low,40,24.8,1,180,10,9.7,1.17,1,0,1,0.06,Slight Inflation,10.39,0.626,0.973,Optimal,1-3yr,0,0.12,0.0015,-0.52,0.79,Ready Now,0.779,Star (High Eng + High Perf),2024-10
EMP00067,Finance,Accountant,IC2,MGR0164,Remote,37,Male,Master's,5.9,4.1,3.6,3.8,0,4.5,4.33,3.82,4.18,0.17,3.5,3.42,92.0,2,92.6,75.7,3.32,4.02,Low,38,17.4,2,191,5,9.2,1.03,0,0,0,-0.3,Aligned,45.3,0.354,1.137,Optimal,3-7yr,0,0.239,-0.0079,-0.68,0.649,Ready in 12 Months,0.472,Star (High Eng + High Perf),2024-10
EMP00068,Engineering,DevOps Engineer,IC3,MGR0060,On-Site,29,Male,Master's,0.5,0.4,3.7,3.91,0,3.7,3.16,3.82,3.45,0.54,2.99,2.19,69.6,5,67.2,36.9,1.85,2.34,Medium,15,26.3,1,187,10,3.6,0.31,0,0,0,-0.41,Slight Inflation,14.22,0.352,1.069,Optimal,0-1yr,0,0.42,-0.0273,-0.46,0.448,Development Needed,0.188,Flight Risk (Low Eng + High Perf),2024-10
EMP00069,Finance,Accountant,IC2,MGR0096,Remote,22,Male,Associate's,9.3,6.1,3.0,3.19,0,2.64,2.7,3.82,2.75,-0.06,2.08,2.14,61.5,4,58.2,56.8,2.41,3.92,Medium,1,19.2,0,165,4,0.4,0.26,0,0,0,-0.19,Aligned,15.42,0.665,0.982,Optimal,7+yr,0,0.36,-0.19,-0.67,0.502,Ready in 12 Months,0.251,Star (High Eng + High Perf),2024-10
EMP00070,Operations,Supply Chain Specialist,IC3,MGR0008,Remote,22,Male,Master's,1.2,0.4,2.0,1.95,0,1.58,1.96,3.82,1.79,-0.38,2.86,2.17,65.4,5,66.2,44.1,4.03,4.58,Low,0,19.8,1,175,7,0.1,0.24,0,0,0,0.05,Aligned,12.94,1.199,1.0,Optimal,1-3yr,0,0.12,0.05,1.07,0.249,Not Yet Ready,0.098,Needs Support (Low Eng + Low Perf),2024-10
EMP00071,Sales,Sales Manager,IC1,MGR0135,Hybrid,31,Male,PhD,0.7,0.5,2.0,1.61,1,2.22,1.05,3.82,1.81,1.17,1.11,1.0,51.7,4,50.4,35.7,1.0,3.84,Medium,0,15.2,0,170,4,0.0,0.14,0,0,0,0.39,Significant Inflation,12.92,1.391,1.062,Optimal,0-1yr,0,0.414,0.39,-0.7,0.214,Not Yet Ready,0.07,Needs Support (Low Eng + Low Perf),2024-10
EMP00072,Sales,Sales Development Rep,IC1,MGR0107,Hybrid,36,Male,PhD,3.6,1.3,2.9,3.26,0,3.12,3.05,3.82,3.23,0.07,2.3,2.15,70.4,3,69.9,76.0,3.03,3.41,Low,0,12.7,3,171,3,3.0,0.56,0,0,0,-0.26,Aligned,23.07,0.426,1.069,Optimal,3-7yr,0,0.18,-0.26,-0.93,0.452,Development Needed,0.357,Star (High Eng + High Perf),2024-10
EMP00073,Engineering,Data Engineer,M2,MGR0171,Remote,46,Female,Master's,0.8,0.2,1.0,1.0,0,1.23,1.15,2.05,1.48,0.08,1.76,1.0,31.9,8,34.8,14.0,2.98,3.06,High,0,24.6,1,177,10,0.0,0.0,0,0,0,0.0,Aligned,4.03,0.498,0.908,Optimal,0-1yr,0,0.6,0.0,0.28,0.078,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP00074,Sales,Sales Development Rep,IC1,MGR0058,On-Site,38,Female,Master's,4.6,3.5,3.5,3.75,1,3.91,3.72,2.05,3.89,0.19,2.83,2.95,85.9,5,83.2,63.3,4.51,3.32,Low,31,14.3,4,175,3,5.3,0.8,0,0,0,-0.25,Aligned,17.04,1.023,1.094,Optimal,3-7yr,0,0.201,-0.0081,-1.06,0.597,Ready in 12 Months,0.358,Star (High Eng + High Perf),2024-10
EMP00075,Marketing,Content Strategist,IC2,MGR0081,On-Site,31,Non-Binary,PhD,2.7,1.7,2.9,2.99,0,3.11,3.0,2.05,3.18,0.11,1.26,2.15,63.5,6,64.8,74.9,3.66,2.38,Medium,15,14.2,1,179,6,6.5,0.49,0,0,0,0.01,Aligned,10.7,0.583,1.065,Optimal,1-3yr,0,0.416,0.0007,-1.92,0.429,Development Needed,0.347,Star (High Eng + High Perf),2024-10
EMP00076,Sales,Sales Manager,IC1,MGR0086,Hybrid,38,Male,Associate's,0.5,0.4,4.2,4.49,0,5.0,3.93,2.05,4.21,1.07,3.24,3.52,76.2,5,81.2,63.5,3.27,3.55,Medium,29,14.1,1,180,4,4.8,0.71,0,0,1,-0.49,Significant Inflation,16.08,1.493,1.125,Optimal,0-1yr,0,0.468,-0.0169,-0.97,0.544,Ready in 12 Months,0.41,Star (High Eng + High Perf),2024-10
EMP00077,Finance,Accountant,IC1,MGR0174,Hybrid,37,Female,Bachelor's,9.7,5.1,3.6,3.44,0,3.95,2.87,2.05,3.37,1.08,2.28,2.48,89.3,4,89.7,70.4,4.16,3.07,Low,36,14.1,0,177,2,9.5,0.86,0,0,0,0.06,Significant Inflation,22.8,0.953,1.106,Optimal,7+yr,0,0.212,0.0017,-1.09,0.636,Ready in 12 Months,0.422,Star (High Eng + High Perf),2024-10
EMP00078,Finance,Accountant,IC1,MGR0034,Hybrid,40,Female,Bachelor's,4.5,1.4,3.1,2.26,0,3.66,3.07,2.05,3.26,0.59,1.82,2.8,78.1,4,79.2,53.3,3.33,2.27,Low,32,14.9,3,176,3,5.3,0.52,0,0,0,0.74,Slight Inflation,19.5,0.815,1.1,Optimal,3-7yr,0,0.207,0.0231,-1.44,0.488,Development Needed,0.246,Star (High Eng + High Perf),2024-10
EMP00079,Product,Product Analyst,IC1,MGR0084,Hybrid,34,Male,Associate's,3.2,1.6,4.6,4.44,0,4.74,4.39,2.05,4.63,0.35,2.41,2.58,100.0,5,100.0,70.2,5.0,2.43,Medium,46,35.3,1,200,2,11.8,1.3,1,0,1,0.06,Aligned,19.74,1.463,1.25,Stretched,3-7yr,0,0.576,0.0013,-2.22,0.847,Ready Now,0.601,Star (High Eng + High Perf),2024-10
EMP00080,Finance,FP&A Analyst,M1,MGR0117,Hybrid,43,Female,Bachelor's,1.9,1.3,4.5,4.26,0,4.74,4.25,4.35,4.45,0.49,3.63,3.48,87.0,6,92.2,56.7,3.81,3.17,Medium,35,36.4,0,210,7,7.2,0.72,1,0,1,0.24,Aligned,14.6,0.259,1.135,Optimal,1-3yr,0,0.477,0.0069,-0.82,0.79,Ready Now,0.448,Star (High Eng + High Perf),2024-10
EMP00081,Product,Product Manager,IC2,MGR0200,On-Site,41,Male,PhD,0.6,0.3,1.9,2.35,0,2.06,1.54,4.35,2.06,0.52,1.37,1.26,75.3,4,67.6,34.5,2.1,2.15,Medium,22,14.3,1,157,3,2.2,0.25,0,0,0,-0.35,Slight Inflation,19.55,1.495,0.935,Optimal,0-1yr,0,0.36,-0.0159,-0.69,0.282,Not Yet Ready,0.063,Needs Support (Low Eng + Low Perf),2024-10
EMP00082,Finance,FP&A Analyst,Director,MGR0022,On-Site,35,Male,Bachelor's,4.9,3.5,2.5,3.1,1,2.83,2.57,2.25,2.55,0.26,2.52,1.76,68.8,8,76.1,49.8,4.25,3.24,Medium,12,24.2,8,179,9,4.9,0.65,0,0,0,-0.6,Aligned,8.75,0.291,0.852,Under-Utilized,3-7yr,0,0.36,-0.05,-0.03,0.425,Development Needed,0.149,Needs Support (Low Eng + Low Perf),2024-10
EMP00083,Marketing,Growth Manager,IC3,MGR0149,On-Site,34,Male,Bachelor's,6.7,5.2,1.6,1.87,0,1.19,1.29,2.25,1.16,-0.1,1.0,1.16,51.2,7,53.9,31.1,1.71,4.2,Medium,0,20.7,0,183,5,0.0,0.0,0,1,0,-0.37,Aligned,7.24,0.585,1.046,Optimal,3-7yr,0,0.4,-0.37,-0.16,0.281,Not Yet Ready,0.03,Needs Support (Low Eng + Low Perf),2024-10
EMP00084,Customer Success,CS Manager,IC2,MGR0015,Remote,42,Male,Bachelor's,0.5,0.3,2.4,3.13,0,2.16,1.74,2.25,2.31,0.42,3.74,1.1,44.7,4,49.0,33.9,1.8,3.35,Medium,0,16.6,2,175,7,5.2,0.27,0,0,0,-0.63,Aligned,11.22,0.272,1.042,Optimal,0-1yr,0,0.396,-0.63,1.43,0.257,Not Yet Ready,0.102,Needs Support (Low Eng + Low Perf),2024-10
EMP00085,Product,Product Analyst,IC3,MGR0133,Remote,29,Female,Bachelor's,2.7,2.2,2.9,2.72,0,3.05,2.82,2.25,2.31,0.23,2.2,1.77,67.4,7,60.6,48.5,3.06,3.05,Medium,21,20.0,3,172,5,2.9,0.72,0,0,0,0.28,Aligned,9.63,0.412,0.983,Optimal,1-3yr,0,0.36,0.0133,-0.11,0.398,Development Needed,0.211,Flight Risk (Low Eng + High Perf),2024-10
EMP00086,HR,L&D Specialist,IC2,MGR0102,Remote,22,Male,Bachelor's,2.7,2.2,3.6,3.07,1,3.42,3.13,2.25,3.32,0.29,3.23,2.72,65.8,4,66.5,73.1,3.87,2.58,Medium,23,28.2,0,167,6,6.4,1.03,0,0,0,0.43,Aligned,16.9,0.609,0.994,Optimal,1-3yr,0,0.36,0.0187,-0.09,0.486,Development Needed,0.43,Star (High Eng + High Perf),2024-10
EMP00087,Operations,Supply Chain Specialist,M1,MGR0145,Hybrid,22,Male,Master's,1.7,1.4,2.3,2.61,1,2.55,2.71,1.93,2.4,-0.16,2.72,2.12,56.0,8,54.4,48.7,2.57,3.53,Medium,11,24.7,0,194,9,1.7,0.33,0,0,0,-0.11,Aligned,7.09,0.412,1.049,Optimal,1-3yr,0,0.402,-0.01,0.32,0.317,Not Yet Ready,0.153,Needs Support (Low Eng + Low Perf),2024-10
EMP00088,Engineering,Software Engineer,IC2,MGR0200,Hybrid,28,Male,Master's,6.2,4.3,1.9,1.55,0,2.17,1.84,1.93,2.17,0.33,2.09,1.0,67.1,4,63.1,65.6,2.49,2.01,Medium,11,18.3,3,185,5,2.7,0.11,0,0,0,0.45,Aligned,16.7,0.171,1.101,Optimal,3-7yr,0,0.447,0.0409,-0.08,0.39,Development Needed,0.145,Coachable (High Eng + Low Perf),2024-10
EMP00089,Finance,Accountant,IC2,MGR0147,Hybrid,40,Female,High School,0.5,0.2,1.5,2.06,0,1.68,1.31,1.93,1.87,0.37,1.0,1.48,49.6,6,47.7,38.6,3.23,3.12,Medium,0,19.3,2,167,6,0.3,0.03,0,0,0,-0.56,Aligned,8.35,0.312,0.994,Optimal,0-1yr,0,0.36,-0.56,-0.87,0.17,Not Yet Ready,0.04,Needs Support (Low Eng + Low Perf),2024-10
EMP00090,Sales,Account Executive,M2,MGR0005,Hybrid,31,Male,Bachelor's,0.9,0.5,3.1,2.8,0,3.63,3.01,3.27,3.3,0.62,3.56,2.43,63.2,8,68.8,28.8,2.57,3.31,Medium,0,22.6,2,201,7,6.1,0.34,0,0,0,0.2,Slight Inflation,7.99,0.311,1.031,Optimal,0-1yr,0,0.387,0.2,0.26,0.394,Development Needed,0.107,Flight Risk (Low Eng + High Perf),2024-10
EMP00091,Customer Success,Onboarding Manager,M2,MGR0023,On-Site,36,Female,Master's,0.5,0.4,4.9,5.0,0,5.0,5.0,4.76,4.92,0.0,4.14,3.76,98.0,8,100.0,71.4,4.52,2.69,Medium,37,21.9,2,184,7,9.0,1.25,0,0,1,0.0,Aligned,12.5,0.139,0.944,Optimal,0-1yr,0,0.36,0.0,-0.78,0.698,Ready in 6 Months,0.651,Star (High Eng + High Perf),2024-10
EMP00092,Finance,Finance Manager,M2,MGR0083,Hybrid,31,Female,Master's,1.9,0.8,2.9,2.72,0,3.29,3.04,3.16,3.16,0.25,2.8,1.94,81.2,8,72.7,34.8,3.97,3.42,Medium,43,21.9,7,176,11,4.8,0.64,0,0,0,0.28,Aligned,9.76,0.125,0.903,Optimal,1-3yr,0,0.36,0.0065,-0.36,0.437,Development Needed,0.134,Flight Risk (Low Eng + High Perf),2024-10
EMP00093,Sales,Account Executive,IC2,MGR0014,On-Site,31,Male,Master's,1.4,1.0,3.6,3.97,1,4.59,3.12,3.16,3.84,1.47,2.61,2.16,84.8,5,78.3,63.8,2.94,4.76,Medium,28,26.8,6,174,5,6.8,1.03,0,0,0,-0.47,Significant Inflation,16.58,0.837,1.036,Optimal,1-3yr,0,0.391,-0.0168,-1.23,0.514,Ready in 12 Months,0.376,Star (High Eng + High Perf),2024-10
EMP00094,Operations,Supply Chain Specialist,M1,MGR0010,Remote,26,Male,Master's,8.1,5.1,2.2,1.56,0,2.11,1.36,2.27,1.91,0.75,1.8,1.0,44.7,8,43.4,59.9,2.53,3.6,Medium,19,19.7,1,172,10,4.2,0.17,0,1,0,0.44,Slight Inflation,5.61,0.486,0.93,Optimal,7+yr,0,0.36,0.0232,-0.11,0.348,Not Yet Ready,0.134,Coachable (High Eng + Low Perf),2024-10
EMP00095,Operations,Supply Chain Specialist,IC2,MGR0031,Remote,34,Female,Bachelor's,5.5,2.0,1.9,1.97,1,2.63,2.37,2.27,2.23,0.26,1.62,2.41,53.6,5,48.8,35.5,3.25,4.15,Medium,0,33.4,2,191,2,1.1,0.1,0,1,0,0.03,Aligned,10.36,0.186,1.137,Optimal,3-7yr,0,0.479,0.03,-0.61,0.325,Not Yet Ready,0.079,Needs Support (Low Eng + Low Perf),2024-10
EMP00096,Operations,Supply Chain Specialist,IC2,MGR0141,On-Site,33,Male,Bachelor's,0.5,0.3,2.0,2.57,0,2.5,1.04,2.27,1.79,1.46,1.0,1.43,44.1,7,41.5,31.6,3.17,3.88,Medium,2,18.8,4,179,7,0.0,0.33,0,0,0,-0.57,Significant Inflation,6.57,0.785,1.065,Optimal,0-1yr,0,0.416,-0.285,-0.79,0.196,Not Yet Ready,0.064,Needs Support (Low Eng + Low Perf),2024-10
EMP00097,Sales,Sales Development Rep,IC1,MGR0127,Hybrid,38,Male,Bachelor's,5.4,1.8,3.0,2.11,0,3.21,2.89,2.27,2.94,0.32,2.33,2.68,69.7,4,67.6,72.4,2.57,4.39,Low,26,18.1,0,180,3,7.1,0.74,0,0,0,0.89,Aligned,17.62,0.478,1.125,Optimal,3-7yr,0,0.228,0.0342,-0.61,0.473,Development Needed,0.335,Star (High Eng + High Perf),2024-10
EMP00098,Finance,Finance Manager,IC3,MGR0150,Hybrid,37,Female,Bachelor's,4.5,1.4,1.0,1.53,0,1.25,1.72,2.27,1.4,-0.47,1.4,1.0,40.8,7,35.8,18.9,1.82,2.82,Medium,0,23.6,4,187,5,0.0,0.0,0,0,0,-0.53,Aligned,5.89,0.511,1.069,Optimal,3-7yr,0,0.42,-0.53,0.0,0.163,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP00099,Operations,Ops Manager,IC1,MGR0037,Remote,33,Male,Master's,1.3,1.1,1.5,1.0,0,1.62,1.0,2.27,1.38,0.62,1.0,1.0,54.1,4,57.3,51.0,1.0,1.6,Medium,9,14.9,2,181,5,1.1,0.3,0,0,0,0.5,Slight Inflation,13.48,0.635,1.131,Optimal,1-3yr,0,0.473,0.0556,-0.38,0.176,Not Yet Ready,0.056,Needs Support (Low Eng + Low Perf),2024-10
EMP00100,Marketing,Growth Manager,IC2,MGR0167,Remote,22,Male,Bachelor's,0.5,0.3,2.5,1.66,0,3.1,2.01,2.27,2.73,1.09,1.9,2.31,65.0,3,69.5,38.5,3.47,2.95,Medium,10,32.1,2,188,2,3.9,0.47,0,0,0,0.84,Significant Inflation,21.93,0.569,1.119,Optimal,0-1yr,0,0.463,0.084,-0.83,0.324,Not Yet Ready,0.127,Needs Support (Low Eng + Low Perf),2024-10
EMP00101,Product,Product Analyst,M1,MGR0138,Hybrid,43,Male,Associate's,0.5,0.3,2.1,2.33,0,2.8,1.97,2.16,2.73,0.83,1.0,1.34,67.0,8,71.5,43.6,2.72,2.43,Medium,0,25.5,4,190,6,2.4,0.19,0,1,0,-0.33,Slight Inflation,8.32,0.435,1.027,Optimal,0-1yr,0,0.383,-0.33,-1.73,0.288,Not Yet Ready,0.093,Needs Support (Low Eng + Low Perf),2024-10
EMP00102,Sales,Sales Manager,IC1,MGR0031,On-Site,34,Male,Associate's,1.2,0.6,1.6,1.75,0,1.81,1.12,2.16,1.6,0.69,1.7,1.0,42.7,6,39.9,24.9,1.0,2.78,Medium,0,30.4,0,182,4,0.0,0.0,0,0,0,-0.25,Slight Inflation,6.92,0.529,1.138,Optimal,1-3yr,0,0.479,-0.25,0.1,0.152,Not Yet Ready,0.021,Needs Support (Low Eng + Low Perf),2024-10
EMP00103,Sales,Sales Development Rep,IC1,MGR0171,On-Site,35,Female,High School,6.8,4.3,3.6,3.17,0,3.05,3.36,2.16,3.28,-0.31,3.33,3.23,74.9,4,76.6,44.8,3.65,2.59,Medium,27,17.7,0,180,1,4.5,0.92,0,0,0,0.33,Aligned,18.92,0.623,1.125,Optimal,3-7yr,0,0.468,0.0122,0.05,0.587,Ready in 12 Months,0.257,Flight Risk (Low Eng + High Perf),2024-10
EMP00104,Finance,Accountant,IC1,MGR0099,Hybrid,47,Female,Associate's,2.5,1.0,3.0,3.04,0,3.52,3.05,2.16,2.94,0.47,2.31,2.54,71.5,4,74.6,39.3,3.15,3.59,Medium,23,12.3,2,169,3,5.4,0.74,0,0,0,-0.04,Aligned,17.73,0.691,1.056,Optimal,1-3yr,0,0.408,-0.0017,-0.63,0.421,Development Needed,0.164,Flight Risk (Low Eng + High Perf),2024-10
EMP00105,Sales,Sales Development Rep,M2,MGR0164,Hybrid,42,Female,Bachelor's,10.0,7.5,3.1,2.93,0,3.23,3.1,3.66,3.33,0.13,2.78,2.68,82.0,8,77.9,68.2,3.85,4.34,Medium,42,20.3,0,185,11,10.3,0.81,0,0,0,0.07,Aligned,10.49,0.293,0.949,Optimal,7+yr,0,0.36,0.0017,-0.55,0.581,Ready in 12 Months,0.329,Star (High Eng + High Perf),2024-10
EMP00106,Sales,Sales Development Rep,IC2,MGR0035,On-Site,38,Female,Master's,6.2,4.9,1.9,1.9,0,1.88,2.29,3.66,2.09,-0.41,1.75,1.63,63.6,4,64.4,48.6,2.85,4.14,Low,0,16.9,3,170,5,1.5,0.15,0,0,0,0.1,Aligned,15.95,0.932,1.012,Optimal,3-7yr,0,0.13,0.1,-0.34,0.386,Development Needed,0.112,Needs Support (Low Eng + Low Perf),2024-10
EMP00107,Operations,Ops Manager,IC2,MGR0111,Hybrid,34,Male,Bachelor's,1.4,1.1,4.6,4.63,0,4.83,3.85,3.66,4.47,0.98,1.75,2.64,56.2,5,54.2,68.8,3.26,3.12,Medium,19,29.0,2,178,4,8.9,0.91,0,0,1,-0.13,Slight Inflation,11.3,0.628,1.06,Optimal,1-3yr,0,0.412,-0.0068,-2.72,0.563,Ready in 12 Months,0.581,Star (High Eng + High Perf),2024-10
EMP00108,Finance,Finance Manager,M1,MGR0068,Hybrid,34,Male,PhD,7.5,2.7,4.8,4.74,0,5.0,5.0,5.0,5.0,0.0,4.03,4.14,93.6,8,87.6,69.0,2.83,1.73,Low,45,20.5,0,179,8,7.1,1.1,1,0,1,0.26,Aligned,11.61,0.0,0.968,Optimal,7+yr,0,0.12,0.0058,-0.97,0.96,Ready Now,0.708,Star (High Eng + High Perf),2024-10
EMP00109,Operations,Ops Manager,M1,MGR0183,On-Site,36,Male,Associate's,0.5,0.3,3.6,3.06,0,3.36,3.87,3.67,3.63,-0.51,3.36,2.95,57.4,8,61.0,40.7,2.73,2.58,Medium,18,23.3,3,179,5,7.4,0.63,0,0,0,0.44,UnderEstimates Self,7.16,0.257,0.968,Optimal,0-1yr,0,0.36,0.0244,-0.27,0.425,Development Needed,0.221,Flight Risk (Low Eng + High Perf),2024-10
EMP00110,Product,Product Manager,IC2,MGR0117,On-Site,38,Male,PhD,0.5,0.4,2.6,2.82,0,2.71,2.7,3.67,2.37,0.01,2.29,1.96,58.1,5,59.4,50.8,2.32,2.04,Medium,8,15.8,1,176,2,2.3,0.22,0,0,0,-0.32,Aligned,11.8,0.557,1.048,Optimal,0-1yr,0,0.402,-0.04,-0.08,0.292,Not Yet Ready,0.161,Needs Support (Low Eng + Low Perf),2024-10
EMP00111,Customer Success,CS Specialist,IC3,MGR0196,On-Site,48,Non-Binary,Bachelor's,3.8,1.4,2.9,3.22,1,3.86,2.5,3.67,3.08,1.36,2.78,1.76,72.4,7,75.1,58.0,1.8,3.15,Medium,9,27.1,5,179,6,4.6,0.3,0,0,0,-0.22,Significant Inflation,10.66,0.737,1.023,Optimal,3-7yr,0,0.38,-0.0244,-0.3,0.461,Development Needed,0.267,Star (High Eng + High Perf),2024-10
EMP00112,Product,UX Researcher,M1,MGR0126,Remote,54,Female,Master's,1.7,0.6,3.1,3.0,0,3.36,2.49,2.83,2.89,0.87,2.69,2.24,68.6,7,62.4,65.2,2.7,3.81,Low,14,26.9,1,177,5,2.8,0.21,0,0,0,0.0,Slight Inflation,10.03,0.438,0.957,Optimal,1-3yr,0,0.12,0.0,-0.2,0.401,Development Needed,0.318,Star (High Eng + High Perf),2024-10
EMP00113,Customer Success,Onboarding Manager,IC3,MGR0175,Hybrid,37,Male,Bachelor's,1.6,1.3,2.5,2.13,0,2.81,2.5,2.83,2.55,0.31,2.41,2.14,66.7,7,61.6,42.0,3.08,4.89,Medium,5,34.6,7,184,5,1.4,0.55,0,0,0,0.37,Aligned,9.4,0.185,1.051,Optimal,1-3yr,0,0.404,0.074,-0.14,0.342,Not Yet Ready,0.127,Needs Support (Low Eng + Low Perf),2024-10
EMP00114,Operations,Supply Chain Specialist,IC1,MGR0006,On-Site,22,Male,Bachelor's,4.6,3.6,3.5,3.92,0,3.98,3.63,2.83,3.69,0.35,2.17,3.48,91.5,5,98.6,57.8,2.72,3.27,Medium,33,15.5,0,161,1,7.3,0.66,0,0,0,-0.42,Aligned,18.6,0.589,1.006,Optimal,3-7yr,0,0.365,-0.0127,-1.52,0.605,Ready in 12 Months,0.342,Star (High Eng + High Perf),2024-10
EMP00115,Product,UX Researcher,M2,MGR0119,Remote,27,Male,Master's,7.6,4.3,3.4,3.23,0,3.89,3.81,3.57,3.76,0.08,1.99,3.4,65.5,8,60.6,55.9,3.14,1.46,Medium,26,53.5,6,228,11,4.6,0.78,0,0,0,0.27,Aligned,8.39,0.167,1.169,Optimal,7+yr,0,0.506,0.0104,-1.77,0.595,Ready in 12 Months,0.317,Star (High Eng + High Perf),2024-10
EMP00116,Finance,FP&A Analyst,IC2,MGR0156,On-Site,49,Male,Bachelor's,1.6,0.6,2.9,2.31,0,3.19,2.73,3.57,3.28,0.46,2.26,2.23,83.3,5,90.4,66.0,4.01,1.95,Medium,26,30.8,4,188,5,5.6,1.02,0,0,0,0.69,Aligned,16.54,0.421,1.119,Optimal,1-3yr,0,0.463,0.0265,-1.02,0.447,Development Needed,0.326,Star (High Eng + High Perf),2024-10
